customer_id,product_id,purchase_amount
C1767,P430,27.96
C1767,P4968,51.47
C1767,P5735,48.3
C1767,P5990,52.39
C1768,P10883,79.45
C1768,P13901,71.74
C1768,P14448,35.59
C1768,P5370,53.76
C1768,P5506,47.86
C1768,P6453,79.23
C1768,P8795,11.23
C1768,P9638,75.08
C1769,P11896,80.76
C1769,P12969,4.74
C1769,P13736,16.29
C1769,P14390,78.06
C1769,P15242,31.4
C1769,P15703,45.9
C1769,P1697,58.2
C1769,P5176,33.96
C1769,P6010,62.44
C1769,P6315,42.32
C1769,P6552,13.6
C1769,P7140,22.77
C1769,P9368,86.84
C177,P10272,5.8100000000000005
C177,P1219,40.83
C177,P15877,1.02
C177,P266,66.13
C177,P468,49.98
C177,P5251,39.5
C177,P60,23.0
C177,P7260,3.25
C177,P7553,10.59
C177,P7662,71.83
C177,P9522,37.73
C1770,P1047,78.01
C1770,P1165,85.97
C1770,P12110,71.75
C1770,P12176,22.36
C1770,P12416,99.47
C1770,P13771,51.49
C1770,P1948,12.56
C1770,P2347,51.18
C1770,P3115,40.85
C1770,P3903,38.24
C1770,P5889,83.56
C1770,P7223,21.9
C1770,P8355,70.93
C1770,P8447,41.19
C1770,P8890,46.19
C1770,P8902,36.75
C1770,P9576,11.28
C1771,P10589,92.13
C1771,P1146,78.27
C1771,P2349,31.6
C1771,P2569,21.4
C1771,P4324,29.87
C1771,P4976,39.01
C1771,P5056,67.14
C1771,P5185,69.5
C1771,P7015,63.46
C1771,P7323,50.29
C1772,P14309,21.89
C1772,P15631,92.27
C1772,P2842,75.5
C1772,P4356,62.75
C1772,P4965,98.37
C1772,P5283,50.69
C1772,P7790,56.56
C1772,P9227,62.95
C1773,P12252,18.19
C1773,P12866,94.39
C1773,P16113,20.98
C1773,P1752,69.09
C1773,P2879,80.08
C1773,P3686,42.41
C1773,P4049,88.71
C1773,P5496,55.2
C1774,P10237,1.66
C1774,P10624,59.89
C1774,P11612,41.36
C1774,P13561,8.29
C1774,P14247,17.46
C1774,P14579,31.71
C1774,P15346,2.67
C1774,P15660,57.16
C1774,P16326,66.62
C1774,P3242,93.03
C1774,P4419,85.05
C1774,P5376,45.29
C1774,P8572,9.13
C1774,P8880,92.17
C1775,P1284,7.29
C1775,P16663,80.13
C1775,P1845,96.21
C1775,P2656,8.0
C1775,P5151,98.32
C1775,P6443,45.11
C1775,P8445,60.35
C1775,P9694,83.37
C1776,P10616,5.08
C1776,P1554,17.93
C1776,P15854,74.03
C1776,P3066,58.73
C1776,P5123,90.21
C1776,P5283,67.57
C1776,P6217,58.79
C1776,P7013,93.88
C1776,P7872,22.42
C1776,P886,83.68
C1776,P8915,21.41
C1777,P10585,56.32
C1777,P15132,17.46
C1777,P16439,76.34
C1777,P16585,46.33
C1777,P3012,23.97
C1777,P3092,56.99
C1777,P4331,100.74
C1777,P4408,43.14
C1777,P78,6.76
C1777,P9724,65.34
C1778,P10662,57.78
C1778,P13464,94.7
C1778,P14516,65.74
C1778,P15824,36.73
C1778,P5065,33.4
C1778,P5621,80.39
C1778,P7269,41.83
C1778,P8637,25.86
C1778,P8893,65.7
C1779,P10477,11.17
C1779,P10586,18.04
C1779,P11261,29.4
C1779,P14183,42.44
C1779,P14792,4.19
C1779,P14939,21.75
C1779,P16229,39.36
C1779,P16688,65.16
C1779,P2624,75.58
C1779,P8293,84.97
C1779,P8423,33.15
C178,P10220,33.4
C178,P10358,16.6
C178,P14234,48.0
C178,P14899,46.98
C178,P15356,16.84
C178,P3152,18.65
C178,P3932,88.11
C178,P4084,46.64
C178,P5403,30.96
C178,P6330,33.93
C178,P6440,14.05
C1780,P10635,16.11
C1780,P11153,67.87
C1780,P11684,41.69
C1780,P13138,61.13
C1780,P13895,87.47
C1780,P14482,12.0
C1780,P1507,26.48
C1780,P15093,56.91
C1780,P15424,50.65
C1780,P4836,56.78
C1780,P591,46.88
C1780,P6603,50.28
C1780,P8833,89.76
C1780,P8891,74.89
C1781,P16044,5.24
C1781,P16827,7.93
C1781,P2101,71.18
C1781,P2145,84.75
C1781,P4496,15.92
C1781,P8491,38.23
C1782,P11936,51.01
C1782,P12156,39.86
C1782,P16000,86.96
C1782,P2921,93.92
C1782,P407,87.27
C1782,P531,27.15
C1782,P5649,57.24
C1782,P7687,29.45
C1782,P9913,13.22
C1783,P11312,16.15
C1783,P11885,100.83
C1783,P12257,83.2
C1783,P12759,34.52
C1783,P13483,71.28
C1783,P14662,94.03
C1783,P16704,39.85
C1783,P16711,72.46
C1783,P5352,96.72
C1783,P7813,62.87
C1783,P8052,24.14
C1783,P8362,64.51
C1783,P862,12.89
C1783,P9959,13.98
C1784,P1049,97.43
C1784,P13585,47.71
C1784,P16326,8.02
C1784,P16467,88.24
C1784,P290,60.51
C1784,P3170,97.4
C1784,P3413,16.0
C1784,P5614,72.94
C1784,P925,54.26
C1785,P1216,59.56
C1785,P12983,10.78
C1785,P16090,44.05
C1785,P16941,53.87
C1785,P2160,77.27
C1785,P2919,25.29
C1785,P4288,31.35
C1785,P8485,7.0
C1786,P1069,54.28
C1786,P12017,9.11
C1786,P12686,84.39
C1786,P15162,78.34
C1786,P15294,31.61
C1786,P267,1.91
C1786,P4984,25.14
C1787,P10287,62.96
C1787,P10786,88.9
C1787,P12999,93.34
C1787,P13597,87.33
C1787,P13688,84.09
C1787,P3135,4.34
C1787,P5487,9.63
C1787,P7632,22.01
C1787,P7638,4.57
C1787,P7770,9.7
C1787,P7985,101.03
C1787,P8722,67.3
C1788,P10054,25.08
C1788,P11754,35.24
C1788,P15814,15.34
C1788,P16510,81.98
C1788,P225,61.29
C1788,P3164,88.64
C1788,P3428,15.84
C1788,P4232,78.17
C1788,P4451,16.65
C1788,P4816,14.66
C1788,P4933,86.7
C1788,P4988,17.92
C1788,P7109,24.22
C1788,P730,47.63
C1788,P9067,83.98
C1788,P9266,89.75
C1789,P10142,101.04
C1789,P10556,61.87
C1789,P13139,51.81
C1789,P14830,58.45
C1789,P16689,59.66
C1789,P2601,41.17
C1789,P4697,16.66
C1789,P5270,62.73
C1789,P5509,15.07
C1789,P7180,18.28
C1789,P9626,92.89
C179,P10541,16.37
C179,P15104,63.79
C179,P15894,68.52
C179,P163,29.92
C179,P6004,16.25
C179,P7829,57.71
C179,P8727,77.36
C179,P8928,60.3
C1790,P13548,92.07
C1790,P14066,5.75
C1790,P15581,89.5
C1790,P1574,75.83
C1790,P16338,7.71
C1790,P3376,91.69
C1790,P6106,89.34
C1790,P6724,27.21
C1790,P8706,64.57
C1790,P9447,50.54
C1791,P10543,91.73
C1791,P11102,51.38
C1791,P11713,101.84
C1791,P15999,29.46
C1791,P3509,31.93
C1791,P373,23.75
C1791,P5310,30.96
C1791,P687,36.51
C1791,P9753,33.76
C1792,P11456,45.04
C1792,P1288,94.76
C1792,P13134,4.97
C1792,P16345,14.29
C1792,P16608,70.78
C1792,P1856,51.01
C1792,P1927,70.05
C1792,P4902,68.53
C1792,P493,75.13
C1792,P505,89.29
C1792,P5075,54.71
C1792,P7047,9.48
C1792,P7820,78.07
C1792,P8001,39.8
C1792,P8861,21.62
C1792,P9022,68.57
C1792,P9430,100.69
C1793,P10803,84.92
C1793,P119,94.86
C1793,P12993,7.15
C1793,P15799,92.64
C1793,P15968,98.53
C1793,P16924,94.69
C1793,P2075,60.0
C1793,P6902,30.56
C1793,P747,71.23
C1793,P8093,49.05
C1793,P9558,18.58
C1793,P9767,51.05
C1794,P10769,43.33
C1794,P11686,5.92
C1794,P11822,11.49
C1794,P13021,88.69
C1794,P13217,55.26
C1794,P13713,28.62
C1794,P14742,29.26
C1794,P15024,11.72
C1794,P15684,73.13
C1794,P16173,85.83
C1794,P16231,73.73
C1794,P1978,101.97
C1794,P461,76.53
C1794,P5271,75.53
C1794,P622,33.17
C1794,P6311,66.84
C1794,P6633,70.83
C1794,P7568,21.66
C1794,P9443,48.48
C1795,P10369,98.12
C1795,P10734,99.75
C1795,P11618,21.65
C1795,P1230,88.3
C1795,P12546,15.57
C1795,P14306,41.61
C1795,P15671,88.11
C1795,P2060,65.45
C1795,P7262,27.32
C1795,P8735,12.99
C1795,P938,57.26
C1796,P13528,34.74
C1796,P16111,90.91
C1796,P2359,65.72
C1796,P2892,94.3
C1796,P3210,83.4
C1796,P4808,8.96
C1796,P5687,100.24
C1796,P8805,74.78
C1796,P889,14.58
C1796,P9217,74.77
C1796,P9854,8.77
C1797,P11300,55.56
C1797,P11674,15.44
C1797,P11686,42.03
C1797,P12185,64.28
C1797,P12535,35.91
C1797,P14244,93.01
C1797,P14371,45.47
C1797,P16298,72.2
C1797,P1836,93.69
C1797,P2279,33.51
C1797,P4856,77.24
C1798,P13108,32.24
C1798,P13522,48.43
C1798,P14773,21.02
C1798,P16055,67.39
C1798,P16672,4.46
C1798,P16989,47.38
C1798,P2279,38.59
C1798,P2656,50.0
C1798,P2839,89.33
C1798,P4690,21.5
C1798,P6150,75.23
C1798,P7390,86.63
C1798,P8772,40.83
C1798,P9056,97.0
C1798,P9436,84.91
C1798,P9863,93.09
C1799,P15346,89.0
C1799,P3109,64.66
C1799,P3146,98.77
C1799,P5078,59.66
C1799,P959,93.19
C18,P11810,67.26
C18,P12157,25.01
C18,P12205,66.94
C18,P12366,67.08
C18,P12578,61.43
C18,P1333,46.37
C18,P255,95.52
C18,P3594,74.43
C18,P402,91.83
C18,P453,97.9
C18,P6258,78.31
C18,P7550,95.52
C18,P7864,81.17
C18,P996,22.52
C180,P10161,98.82
C180,P11203,35.67
C180,P11930,30.03
C180,P12069,61.46
C180,P12746,32.57
C180,P13332,93.61
C180,P13492,3.4
C180,P13937,63.93
C180,P15382,101.57
C180,P16042,76.6
C180,P4606,17.58
C180,P5111,13.3
C180,P783,3.35
C180,P794,70.16
C180,P8704,1.49
C180,P8781,8.26
C180,P8836,3.61
C1800,P11279,50.62
C1800,P16552,15.69
C1800,P1685,68.71
C1800,P2803,101.02
C1800,P3918,67.09
C1800,P7693,64.6
C1800,P7738,41.01
C1800,P9861,70.5
C1801,P10838,39.92
C1801,P11296,8.25
C1801,P12650,97.37
C1801,P13317,16.24
C1801,P1364,32.22
C1801,P14861,77.09
C1801,P2888,25.52
C1801,P5246,47.96
C1801,P5520,80.55
C1801,P5792,88.54
C1801,P6078,84.01
C1801,P7240,1.36
C1801,P7699,49.35
C1802,P11814,45.38
C1802,P14185,82.69
C1802,P15385,58.64
C1802,P15595,35.4
C1802,P3054,11.6
C1802,P3400,81.88
C1802,P8767,76.1
C1802,P9329,21.43
C1803,P11260,92.05
C1803,P12390,15.5
C1803,P14387,40.48
C1803,P14476,1.24
C1803,P15912,82.77
C1803,P16017,9.46
C1803,P2103,30.42
C1803,P535,22.35
C1803,P5937,67.38
C1803,P7753,98.6
C1803,P8559,6.31
C1803,P9263,98.59
C1804,P11004,91.43
C1804,P1139,93.13
C1804,P11575,62.7
C1804,P11607,70.42
C1804,P12661,31.67
C1804,P1294,75.44
C1804,P13636,96.99
C1804,P16526,27.72
C1804,P3552,101.77
C1804,P4310,37.62
C1804,P7341,49.05
C1804,P8586,55.47
C1804,P894,57.2
C1804,P9033,75.4
C1805,P11430,30.82
C1805,P11971,11.55
C1805,P12635,88.5
C1805,P12943,45.13
C1805,P3028,94.78
C1805,P3240,19.71
C1806,P11608,85.46
C1806,P14986,92.53
C1806,P15948,31.17
C1806,P3301,52.79
C1806,P5434,99.98
C1806,P7428,50.14
C1806,P9494,76.55
C1806,P994,41.54
C1807,P244,16.79
C1807,P3984,21.59
C1807,P4457,32.07
C1807,P6000,92.15
C1807,P7866,59.16
C1808,P10691,69.58
C1808,P12222,36.21
C1808,P14222,57.88
C1808,P14964,39.54
C1808,P15998,93.16
C1808,P1671,78.57
C1808,P2369,45.94
C1808,P3074,101.07
C1808,P5,45.84
C1808,P597,73.47
C1808,P6596,40.87
C1808,P673,64.54
C1808,P709,71.3
C1808,P7423,43.25
C1808,P7625,65.59
C1808,P8025,46.29
C1808,P9915,88.22
C1809,P10299,29.86
C1809,P11427,92.02
C1809,P12200,96.68
C1809,P1291,73.97
C1809,P14848,67.38
C1809,P15345,8.29
C1809,P15601,101.92
C1809,P2981,80.08
C1809,P3514,55.39
C1809,P4302,69.76
C1809,P5678,64.98
C1809,P6361,77.52
C1809,P7123,99.56
C1809,P7141,14.64
C181,P13267,47.54
C181,P13533,64.45
C181,P14658,27.15
C181,P15422,62.97
C181,P2717,34.14
C181,P3337,21.07
C181,P7958,31.53
C1810,P10112,96.71
C1810,P11405,60.98
C1810,P1446,99.99
C1810,P286,72.79
C1810,P3012,62.91
C1810,P3126,99.32
C1810,P3619,78.04
C1810,P4726,60.12
C1810,P5660,30.99
C1810,P5907,33.56
C1810,P7508,76.36
C1810,P8970,12.72
C1811,P10723,11.05
C1811,P11536,27.76
C1811,P11725,59.26
C1811,P1492,38.43
C1811,P2077,4.46
C1811,P521,61.48
C1811,P5811,81.32
C1811,P5929,18.01
C1811,P6549,95.96
C1811,P9856,22.57
C1812,P12515,76.78
C1812,P13522,21.66
C1812,P14887,66.86
C1812,P15899,12.83
C1812,P2412,85.94
C1812,P6060,25.47
C1812,P6566,83.13
C1812,P872,28.7
C1813,P11116,63.24
C1813,P11763,64.52
C1813,P1322,95.24
C1813,P14188,81.51
C1813,P14835,83.52
C1813,P15348,44.75
C1813,P16619,54.58
C1813,P1802,15.92
C1813,P6022,22.5
C1813,P6082,55.84
C1813,P7512,43.34
C1813,P9653,7.62
C1814,P10504,5.78
C1814,P12897,2.3
C1814,P15711,10.8
C1814,P2794,49.39
C1814,P4867,34.26
C1814,P500,90.64
C1814,P6791,6.94
C1814,P7124,32.92
C1814,P7462,60.3
C1815,P10018,5.95
C1815,P10581,11.66
C1815,P11910,84.41
C1815,P15633,68.12
C1815,P16464,66.55
C1815,P1730,61.35
C1815,P2763,52.08
C1815,P3366,8.92
C1815,P5591,23.13
C1815,P6475,33.91
C1815,P7993,35.51
C1816,P12301,25.45
C1816,P13484,54.09
C1816,P16040,19.98
C1816,P2453,53.75
C1816,P3267,61.24
C1817,P11502,80.5
C1817,P11742,91.47
C1817,P1193,69.44
C1817,P13091,77.74
C1817,P1501,95.59
C1817,P15542,64.52
C1817,P2846,43.46
C1817,P470,94.31
C1817,P4809,37.96
C1817,P6024,1.25
C1817,P6689,100.18
C1817,P7409,88.87
C1817,P7467,71.31
C1817,P8157,89.24
C1817,P9066,99.53
C1817,P9485,75.48
C1818,P12806,101.38
C1818,P14467,99.85
C1818,P4421,65.88
C1818,P6748,45.7
C1818,P6978,17.99
C1818,P7574,86.47
C1818,P8476,39.44
C1819,P11854,26.95
C1819,P15740,64.26
C1819,P16914,28.08
C1819,P3400,5.16
C1819,P6366,97.8
C1819,P6992,37.62
C1819,P7929,3.23
C1819,P8630,56.85
C1819,P9467,6.18
C1819,P9523,21.37
C182,P10550,74.69
C182,P10740,57.43
C182,P11475,10.51
C182,P13906,84.51
C182,P4497,32.09
C182,P4745,97.12
C182,P5085,49.16
C182,P5331,37.03
C182,P5563,77.63
C1820,P12131,40.79
C1820,P12208,91.94
C1820,P12417,18.63
C1820,P15442,25.69
C1820,P15997,36.2
C1820,P16376,65.88
C1820,P16676,32.35
C1820,P5399,75.45
C1820,P5676,65.4
C1820,P6801,37.91
C1820,P7024,46.55
C1820,P8777,60.59
C1821,P10394,4.88
C1821,P10461,92.62
C1821,P11103,63.99
C1821,P13753,88.96
C1821,P16151,40.89
C1821,P16601,87.06
C1821,P2103,78.31
C1821,P2497,2.23
C1821,P6380,67.51
C1821,P718,13.0
C1821,P7530,45.92
C1821,P7792,9.81
C1821,P8797,39.89
C1822,P1334,37.48
C1822,P13627,52.61
C1822,P13670,8.22
C1822,P16417,8.44
C1822,P2085,52.78
C1822,P3207,44.4
C1822,P3804,84.47
C1822,P4705,12.24
C1822,P5650,53.18
C1822,P8278,48.66
C1823,P10274,90.12
C1823,P1383,93.28
C1823,P15991,25.92
C1823,P4412,27.87
C1823,P6244,19.0
C1823,P7349,91.87
C1823,P9074,49.97
C1824,P1180,45.47
C1824,P15785,59.99
C1824,P16110,46.86
C1824,P2310,18.36
C1824,P3601,36.38
C1824,P4200,65.68
C1824,P4599,66.45
C1824,P5430,74.03
C1824,P804,69.79
C1825,P1066,4.39
C1825,P1087,52.07
C1825,P11572,84.27
C1825,P13429,63.83
C1825,P206,79.39
C1825,P3561,77.22
C1825,P769,67.91
C1825,P8418,42.49
C1825,P8424,15.28
C1826,P10874,40.21
C1826,P14983,87.32
C1826,P4056,34.85
C1826,P4099,2.67
C1826,P5563,23.13
C1826,P841,98.34
C1827,P11063,54.58
C1827,P13608,20.21
C1827,P15265,44.72
C1827,P16502,45.61
C1827,P1980,52.27
C1827,P2810,70.9
C1827,P5900,78.9
C1827,P6173,101.56
C1827,P7143,21.04
C1827,P8760,37.07
C1828,P16328,24.03
C1828,P2415,58.1
C1828,P349,42.29
C1828,P4048,13.25
C1828,P6080,57.19
C1829,P12188,22.34
C1829,P13099,54.91
C1829,P14302,73.79
C1829,P16608,71.35
C1829,P2430,24.45
C1829,P288,2.14
C1829,P2915,67.33
C1829,P3213,94.59
C1829,P6794,82.81
C1829,P7005,66.21
C1829,P7952,12.56
C183,P12878,55.93
C183,P12950,83.7
C183,P13458,82.92
C183,P14038,69.58
C183,P14400,12.68
C183,P16801,44.97
C183,P2294,25.34
C183,P283,13.06
C183,P3920,76.51
C183,P5711,8.34
C183,P6287,12.52
C183,P9149,38.85
C1830,P10982,23.53
C1830,P13872,61.69
C1830,P14095,44.07
C1830,P16471,80.71
C1830,P4014,22.3
C1830,P482,100.95
C1830,P5028,12.14
C1830,P5815,30.53
C1830,P6009,8.34
C1830,P6571,53.25
C1830,P715,28.83
C1830,P8093,2.85
C1830,P9059,21.38
C1831,P10284,87.74
C1831,P14659,25.76
C1831,P2500,49.4
C1831,P4320,88.27
C1831,P4561,71.72
C1831,P6236,71.71
C1831,P6356,60.87
C1831,P8056,19.11
C1831,P9056,5.35
C1832,P10302,61.45
C1832,P1035,26.75
C1832,P12481,57.7
C1832,P14477,85.78
C1832,P16425,27.28
C1832,P1651,39.63
C1832,P16770,74.98
C1832,P3766,12.34
C1832,P6789,87.44
C1832,P7878,23.89
C1832,P9423,50.98
C1833,P10664,49.39
C1833,P11831,22.72
C1833,P2834,65.06
C1833,P3214,25.77
C1833,P8802,93.23
C1833,P9863,45.79
C1833,P9996,48.53
C1834,P11427,64.98
C1834,P13388,20.07
C1834,P2179,67.75
C1834,P2304,42.97
C1834,P2398,32.14
C1834,P3647,10.64
C1834,P4371,96.06
C1834,P4597,60.0
C1834,P6774,89.74
C1834,P7398,54.19
C1834,P8330,72.35
C1835,P10238,1.21
C1835,P11334,15.64
C1835,P12279,65.52
C1835,P12554,35.98
C1835,P12931,92.5
C1835,P13776,84.48
C1835,P14111,42.36
C1835,P15660,67.04
C1835,P16624,85.12
C1835,P2817,6.55
C1835,P3178,33.22
C1835,P3414,97.17
C1835,P3743,76.12
C1835,P7020,63.46
C1835,P7060,35.92
C1835,P8811,74.55
C1835,P9822,77.11
C1836,P10936,66.8
C1836,P11373,32.33
C1836,P11925,15.23
C1836,P12554,95.7
C1836,P1446,97.93
C1836,P16820,72.6
C1836,P2872,61.73
C1836,P4959,35.98
C1836,P7757,39.81
C1836,P7889,59.61
C1836,P8604,13.42
C1836,P8957,56.32
C1836,P967,56.48
C1836,P9699,86.31
C1837,P11006,86.45
C1837,P11088,62.91
C1837,P11355,71.22
C1837,P13825,28.87
C1837,P14447,75.52
C1837,P15335,53.84
C1837,P2266,34.47
C1837,P3195,22.21
C1837,P320,5.35
C1837,P4162,77.87
C1837,P4334,28.9
C1837,P4669,66.03
C1837,P5543,62.98
C1838,P14477,35.16
C1838,P14696,89.97
C1838,P1652,60.22
C1838,P3525,26.38
C1838,P5361,67.85
C1838,P6187,71.51
C1838,P7388,8.11
C1838,P7405,95.22
C1838,P8189,48.41
C1839,P11313,33.67
C1839,P12729,20.05
C1839,P16664,29.97
C1839,P5975,20.92
C1839,P599,14.36
C1839,P6981,52.47
C1839,P7876,84.39
C1839,P8492,88.16
C184,P10780,43.8
C184,P12227,34.36
C184,P13325,11.51
C184,P13772,88.12
C184,P14208,94.45
C184,P15177,79.57
C184,P15246,57.64
C184,P16046,13.42
C184,P16051,94.34
C184,P16101,17.88
C184,P2191,11.25
C184,P2329,19.55
C184,P4007,99.19
C184,P7352,66.29
C1840,P10485,2.61
C1840,P11894,26.3
C1840,P12445,64.87
C1840,P3537,91.41
C1840,P3961,3.6
C1840,P4824,53.37
C1840,P5885,58.97
C1840,P7308,44.15
C1840,P9758,70.37
C1841,P1020,41.33
C1841,P11378,59.23
C1841,P14058,98.43
C1841,P14568,50.15
C1841,P4642,6.41
C1841,P4890,51.97
C1841,P4988,92.4
C1841,P7432,88.68
C1841,P9017,1.14
C1842,P10985,27.31
C1842,P15631,32.12
C1842,P16333,63.22
C1842,P1689,50.54
C1842,P16959,42.52
C1842,P2968,84.07
C1842,P6744,32.79
C1842,P6830,30.61
C1842,P6938,5.44
C1842,P8285,47.45
C1843,P10110,21.82
C1843,P15349,13.09
C1843,P3566,99.87
C1843,P3946,18.32
C1843,P4235,22.94
C1843,P7222,11.21
C1843,P832,79.74
C1844,P1171,75.69
C1844,P13796,68.04
C1844,P14977,26.56
C1844,P16190,47.25
C1844,P16694,51.72
C1844,P3481,48.33
C1844,P4397,98.67
C1844,P5328,17.0
C1844,P6388,19.78
C1844,P649,18.1
C1844,P8015,74.15
C1844,P883,67.97
C1845,P10107,98.25
C1845,P11630,23.0
C1845,P12981,71.43
C1845,P13618,88.4
C1845,P1369,29.19
C1845,P15752,58.09
C1845,P4118,47.3
C1845,P6497,6.73
C1845,P8024,30.02
C1845,P8301,20.92
C1846,P10763,6.14
C1846,P10919,39.59
C1846,P11649,48.04
C1846,P12134,86.66
C1846,P12587,92.09
C1846,P14437,94.45
C1846,P6080,46.56
C1846,P6296,6.77
C1846,P8243,46.13
C1847,P15543,28.84
C1847,P16586,64.0
C1847,P1787,19.02
C1847,P4068,9.21
C1847,P5641,79.64
C1847,P7975,18.79
C1848,P1240,24.9
C1848,P1436,49.56
C1848,P14763,87.18
C1848,P16488,42.94
C1848,P16580,14.95
C1848,P2519,13.45
C1848,P4886,20.82
C1848,P5587,55.78
C1848,P8283,9.53
C1848,P9685,84.35
C1849,P1098,27.37
C1849,P12596,95.89
C1849,P12708,99.71
C1849,P12810,76.74
C1849,P13778,2.83
C1849,P14178,50.55
C1849,P14675,34.32
C1849,P3175,13.57
C1849,P4445,32.02
C1849,P8944,60.39
C185,P12431,98.73
C185,P14080,62.52
C185,P2861,57.51
C185,P3922,13.01
C185,P5705,39.14
C185,P6503,38.68
C1850,P1063,31.32
C1850,P11928,23.3
C1850,P1663,13.26
C1850,P3176,54.15
C1850,P4009,20.65
C1850,P4922,49.54
C1850,P7971,44.27
C1850,P8406,88.07
C1851,P11005,75.48
C1851,P12000,20.59
C1851,P14870,57.37
C1851,P15016,20.46
C1851,P15540,73.97
C1851,P15607,76.64
C1851,P15614,3.25
C1851,P1910,15.56
C1851,P3505,48.12
C1851,P6464,14.51
C1851,P9495,77.84
C1852,P13407,16.1
C1852,P14956,101.88
C1852,P2159,38.02
C1852,P2349,80.16
C1852,P2998,83.98
C1852,P3485,24.4
C1852,P4060,81.46
C1852,P584,67.53
C1852,P673,92.61
C1852,P6833,66.2
C1852,P7692,49.33
C1852,P8813,9.4
C1852,P9728,77.85
C1853,P10338,44.64
C1853,P13768,97.46
C1853,P15432,88.45
C1853,P2094,45.84
C1853,P3069,65.04
C1853,P3254,36.45
C1853,P3548,82.92
C1853,P461,94.09
C1853,P9033,31.84
C1853,P9107,90.65
C1854,P12036,52.17
C1854,P13529,15.86
C1854,P14415,97.82
C1854,P16394,35.56
C1854,P2493,31.56
C1854,P6194,56.06
C1854,P6950,50.91
C1854,P6976,82.13
C1854,P8292,49.97
C1855,P11868,46.99
C1855,P1612,51.85
C1855,P1642,3.3
C1855,P3482,60.05
C1855,P4108,39.06
C1855,P6938,54.32
C1855,P7600,98.15
C1855,P8427,29.22
C1855,P9345,43.22
C1856,P10464,11.88
C1856,P12168,58.84
C1856,P14473,45.1
C1856,P250,58.19
C1856,P3624,87.55
C1856,P4066,90.58
C1856,P4679,66.74
C1856,P6134,9.66
C1857,P10250,95.53
C1857,P11279,94.38
C1857,P11941,45.82
C1857,P12798,1.36
C1857,P14218,56.17
C1857,P257,89.2
C1857,P3611,34.48
C1857,P5802,39.36
C1857,P6209,41.59
C1857,P9459,45.31
C1858,P10966,100.88
C1858,P11032,62.32
C1858,P16667,69.03
C1858,P16791,4.92
C1858,P2992,15.15
C1858,P5898,89.47
C1858,P7396,27.36
C1858,P7772,91.86
C1858,P902,99.45
C1859,P11583,93.11
C1859,P14506,58.88
C1859,P14948,101.53
C1859,P15035,53.37
C1859,P2067,16.34
C1859,P311,18.53
C1859,P5820,35.35
C1859,P5859,70.9
C1859,P7905,78.87
C1859,P9354,16.71
C186,P10177,45.79
C186,P10706,57.96
C186,P12337,24.73
C186,P14430,72.74
C186,P14830,59.75
C186,P16038,99.8
C186,P16324,57.7
C186,P381,13.38
C186,P6154,92.63
C186,P8151,17.41
C1860,P10180,91.13
C1860,P10346,66.38
C1860,P10770,18.98
C1860,P10832,85.77
C1860,P12954,74.64
C1860,P13471,61.37
C1860,P3608,6.79
C1860,P3987,22.71
C1860,P9445,8.23
C1861,P1144,46.07
C1861,P11564,96.64
C1861,P11750,80.24
C1861,P15247,29.21
C1861,P3059,48.13
C1861,P4624,4.35
C1861,P7303,51.16
C1862,P10176,52.22
C1862,P10600,25.72
C1862,P10682,57.47
C1862,P11757,74.8
C1862,P11954,27.66
C1862,P16399,68.27
C1862,P1683,16.06
C1862,P210,74.87
C1862,P3022,51.92
C1862,P3253,6.2
C1862,P5947,25.17
C1862,P6117,25.83
C1862,P669,55.34
C1862,P7983,96.57
C1862,P8762,68.97
C1862,P8947,36.71
C1863,P10365,71.63
C1863,P13559,32.12
C1863,P13730,2.72
C1863,P14865,99.6
C1863,P4465,26.26
C1863,P5741,6.94
C1863,P6815,20.07
C1863,P8601,11.0
C1864,P10191,61.48
C1864,P10965,10.01
C1864,P11184,72.83
C1864,P12799,73.87
C1864,P15050,98.58
C1864,P15090,55.42
C1864,P4565,100.94
C1864,P9162,97.69
C1865,P10921,100.7
C1865,P11104,69.6
C1865,P11857,42.91
C1865,P3949,79.51
C1865,P4555,87.47
C1865,P5031,59.4
C1865,P7153,24.2
C1865,P8768,23.24
C1866,P11278,28.84
C1866,P14905,53.31
C1866,P3775,88.86
C1866,P4255,98.28
C1866,P5060,99.69
C1866,P527,35.35
C1866,P5305,17.96
C1866,P6655,47.14
C1866,P8197,13.23
C1866,P9454,100.25
C1866,P9653,60.3
C1867,P10329,50.04
C1867,P12234,20.0
C1867,P12462,61.33
C1867,P12471,18.55
C1867,P14907,28.19
C1867,P16219,81.39
C1867,P2877,25.29
C1867,P9401,83.36
C1867,P9934,3.12
C1868,P10542,13.55
C1868,P13441,87.89
C1868,P14927,5.51
C1868,P1493,16.61
C1868,P1535,47.93
C1868,P15581,39.8
C1868,P1674,58.68
C1868,P194,42.64
C1868,P3730,100.69
C1868,P3926,9.25
C1868,P4148,7.52
C1868,P5928,66.89
C1868,P8180,50.83
C1868,P8344,80.08
C1868,P9921,75.48
C1868,P9922,35.93
C1869,P10568,25.94
C1869,P11597,96.89
C1869,P13479,1.9
C1869,P14204,71.98
C1869,P16684,66.97
C1869,P18,8.03
C1869,P3965,13.9
C1869,P4148,11.55
C1869,P4955,2.06
C1869,P5642,7.45
C1869,P688,29.03
C1869,P766,80.46
C1869,P804,24.17
C187,P13600,20.58
